1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
229.3588381823141,215.11065514039095,139.55115349326798,158.51067349461806,181.63860057864852,168.14980774612795,152.02052667628928,183.76368249859158,124.80274284846504,160.66752176121173,170.25717096006832,159.9569209113747,141.7801886620619,149.9454471598781,178.37205935451453,135.49954788512483,121.78131175289377,135.01684209884752,139.03596623651327,134.69885491114286,130.9004986858291,144.15612152980788,148.073621341986,142.40230534746846,158.85225560245067,134.27816977168732,143.60693791869843,144.16288527936118,152.31258197229465,151.96802472636563
205.29408468504343,207.01385197054026,172.8587395485307,194.77605333853836,170.10002915175804,102.46659649170795,180.64285027523488,145.08416838705472,189.0745182022562,181.36783864876753,168.74230975103225,158.68343201283005,181.72845739738858,158.7645373376022,139.5118282873101,170.84773599644055,152.4258322178849,141.8477798819895,144.21737203779855,132.3460188115594,126.13331391462498,130.03338652163737,145.55724844166488,132.34350145257554,147.19660099280108,142.6333993603844,129.11104668361736,164.407516081531,136.32804098763265,137.0175359592261
222.02228933353192,168.13176913204535,167.56008188384112,201.03628691851966,195.70163034737564,173.71764403482314,199.22025586793075,159.67352607230387,191.76240104281365,198.58927813873615,165.77654767090385,155.4569424303419,104.8754596667519,168.3505528180973,165.8000679229711,158.2120742748759,163.16161511282235,147.05273338378535,165.8240675220937,144.11491513475838,161.6710148661945,144.149735094564,147.40956237204472,156.97957683409237,131.0927568992177,130.99115034349003,157.25993931523982,147.70119781626894,126.49267722595565,149.23011260555836
192.52944638232432,183.80981977501847,163.68722674581056,204.16495898579691,96.44801842308019,190.3277060479244,161.71538407206023,171.91174958047324,159.23572362193468,151.90095107502736,141.12797482602934,126.73169091490851,163.26447996800457,144.52412998630945,166.38367868524725,161.53474058152014,158.89255768549276,142.04491320661901,159.9835500684954,143.00900377050186,148.36369993379623,161.94799828765937,140.59992015474498,116.48652556739265,149.68514867551644,133.12664505154302,134.34588221580137,117.69851219937246,155.89973936669992,124.59675491866284
203.741700823187,190.8069179560803,205.25330642354547,219.7858198860434,188.51853336331632,212.6187579949727,199.61894501777437,178.56026614431732,165.36344956559557,186.59480206693078,194.52019039396703,162.5211654131338,167.5231363859851,145.91685118287046,157.24190628669405,111.56743395814075,147.64579313964683,135.11634876933422,145.23627714535593,161.87006230676784,161.50106626458668,132.45569906859794,101.81033808904192,150.81847037091435,150.07963796060747,148.56441129371552,78.8923177768629,138.14159182135677,141.32283188918663,138.4233018042856
214.75785615056998,195.3401746108204,208.69831546284288,209.81178318217115,147.67533762795753,183.1536200187341,140.4565164661095,188.21044759655888,161.44720068893437,174.1093517028169,189.94161323384026,175.00211545505917,139.65963339041318,155.6417889858085,151.62675504733713,154.77943997744458,143.53345820240486,129.75612774519436,167.97523588602584,146.397890485612,105.83296846155406,163.32680892418085,126.23446873243574,138.48671151595093,144.50509134623454,143.142909314216,144.12071989545532,124.76751992785599,132.34679541232728,141.74100697723082
146.32743342416276,214.80366632143972,155.86123843900432,178.42032144526857,190.7026372421822,158.4107477741137,138.57354119953783,140.95137764645597,174.16644351224653,163.42707776260067,163.79617233478953,159.19026605038323,151.6923813447509,136.22932501185468,156.94251803788146,158.12268620307842,148.84823625256936,121.1574197347287,152.4717809804413,149.3629159148534,144.46469298217133,130.59791498244226,144.23160111115672,154.3672715341655,123.50314445375247,126.96625194369412,152.90437679491336,162.9250617154396,148.1742388866309,145.69689513115296
188.94824472343836,157.29139175304593,193.81138664110725,188.0351396431731,186.0293591334107,168.05284845334535,189.03478516700196,167.82158058909624,82.62816677937782,146.77397088140424,152.10653033397335,155.67790660727442,174.40967443895386,156.9701415185756,136.479270277227,159.50519707664824,132.82103457689615,166.3350991186227,162.41910678740146,144.670159372544,149.0760605516794,128.25685759842477,142.98236447267243,155.07705635970703,131.58260495931992,151.85880269954095,141.19111360211056,109.90029979871099,148.59724345616902,157.43245354984165
203.3916997338513,196.51684841599408,207.90225781701673,180.16001871763532,170.5378506926367,177.93499517875537,192.29128201165423,179.87649148852344,164.85082536076274,157.5801508536429,183.3489137278109,156.73252155805682,167.22681510833524,170.60872899549253,164.36283882791423,137.96678790206292,148.45183445116334,146.64001852381222,145.04188118394924,154.46769720611368,134.58425545472687,147.05922607920104,149.45576038054222,125.88729903904861,144.35539048052152,149.9322440215551,143.54026083593038,155.81500860069463,147.23380939399883,144.65766287953602
207.57982102226023,202.17285300488632,165.70107201208958,178.8174311609484,113.94923533102079,171.13456072180566,180.56968062509353,180.63438355492505,201.556314072359,170.53689965968707,181.3160149786843,157.03542057921618,158.86515573822007,160.71417721097626,155.5160073417277,137.5059711797116,170.80910364845215,118.17081177793654,160.69266388481526,139.53575660807724,145.15896051594527,125.4456154770542,138.4402509181946,154.99950642626317,147.69750327687575,154.85261551519392,143.90028215227875,161.98915369226614,150.42709388021763,117.90330547453239
