1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
6323.30852906884,6302.902360425555,6033.214590396593,6309.9445758656775,6206.488882221169,10271.091597099205,9705.341355646184,7006.150191533531,11050.676379003786,22464.65511395768,18650.81135015333,24101.961882799584,38339.9653836025,23707.21529005898,27485.869983708668,28483.66153018414,28405.959441085302,42171.10218449427,92660.2559929676,62176.59436853577,115838.04323767919,87349.46389166251,105353.44844036429,99683.26544718069,76276.85621461319,143759.1378106533,85565.60629900005,139412.26699127883,114712.55384425014,80791.95907215965
6303.596789728178,6203.135619378243,6458.651074913833,6529.440632941105,6683.778033447534,6824.570227483574,5793.872031697272,6680.518656389205,10513.463570490763,18913.028047290638,11665.650029462715,7731.766680365699,20800.02192592267,27713.6427152471,46070.460306628345,30017.361680117057,14747.285611109784,62416.94641366456,35135.11896262488,77961.6789544294,91503.44106752027,56024.81059277742,103480.80213113477,88432.12997632695,68263.4348421502,115850.90665639144,141155.92458202277,127018.25538936407,81665.4660385643,153959.53174028065
6132.574541810001,6255.8344259003015,6319.970083793557,6589.090139759727,8339.297007031708,7297.80266075846,8308.397017417596,6846.9442956336825,6591.0073678758245,15388.118039376395,21096.03781622068,26558.25857494707,7765.9223069723175,9554.979449743745,41517.9866519307,57573.11169170232,14855.262610649672,31066.60930899433,75759.2760811411,63144.549463836316,61450.605008127306,70013.95749142214,100668.78774917389,152560.16630961647,94710.53057100528,119281.27342935816,157522.5611397075,126982.97248909577,145628.4598422896,113351.33297612148
6309.98169888167,6186.652179473424,6353.641241107455,6377.478010649797,6764.594935046915,8632.032889472317,9638.380763409954,14832.68035040856,9511.87516189734,21861.904933186404,21158.859057916226,16617.93132147994,9374.959815125056,52807.03631030559,23059.98976569933,59450.43623443014,33875.06352341561,37724.90648371429,54748.37672832375,79166.32759883594,50869.869580864644,59761.646868190684,80246.44116826347,107441.6685415124,116123.94586522177,112021.37003447632,95659.10290612646,137511.9264633456,140123.74747977254,143679.55720837385
6305.29424816865,6306.71362417567,6298.919091793944,6407.132842837353,7280.830564685788,6366.049505096583,13734.86548815047,13904.231722330267,6334.070936303342,9270.06579171659,20578.576525166205,23118.133877926415,23024.652071671626,42598.779873922664,16873.568680641685,34782.17515511778,18414.06220856484,72649.95663980255,67294.17464189728,38131.57612143452,124435.88361481714,99504.38477387515,58017.38107197212,51494.10027367079,102039.35848581146,83027.72748217509,63149.99720124535,141897.04235409808,131763.2682396974,60647.502571099736
6303.966167430262,6302.98761135971,6347.715462292859,6625.685974141202,6878.384108264788,7307.355950089584,8095.519226856231,8868.784719235997,11633.688277623893,24218.70514830897,14001.678264969001,34685.41569998463,25080.831706774577,45785.73825594457,35952.95994242527,39706.20446138258,31857.63690558544,82866.2242006873,41899.26742501105,27216.29770465356,58939.120220957935,99779.59425935916,109409.017591434,99304.79742815724,93078.53127565271,64023.71859970988,139692.36375596322,123937.41738895161,173811.80628478067,176888.63003258538
6321.651353736589,6472.833376223107,6390.760348571464,6343.219092973024,7069.982831337483,7354.915306499981,9521.217274429944,13568.936389218425,14004.365029461333,21932.799602297713,18473.50206755107,8173.04395215298,18642.081639508324,17121.249887763508,24951.713308651735,38826.524405210104,42031.13589398649,42841.94033409513,70918.85919307846,41776.336538646196,62895.385461744954,94296.16648924032,100984.28029639744,27043.95643390468,93032.62437535716,133833.2154368286,140938.1504040229,167419.09906588533,99989.58074914638,157609.82179704655
6305.890270886635,6500.240094411058,6302.921554588805,6476.199988518679,6474.724627813826,6749.628241520152,9515.315204188366,14000.823741688935,17986.685291066337,14619.285990923414,18950.310640263386,15081.60273106611,24663.381853422827,20435.90359311498,35139.022925578756,60505.2497075077,61540.02897295139,59207.26477022562,38387.365109523016,111729.76519090481,51264.860534694715,60016.74587818575,92464.72820633197,104679.08712502445,99067.87081577854,82404.71451802584,166101.49367943956,155194.41507380575,90673.15482120821,95324.98287099005
6302.934285961682,6302.897795956914,6131.66131592509,6620.206931562204,6847.912320597329,6800.558369850993,7831.6896264990355,8858.185357260872,21250.231242219223,30621.59468750263,21737.5939487965,21857.354947452553,13307.701333232426,47778.1927850708,36656.021321482236,22112.86386209269,36739.064177988694,47920.582150504495,63200.29636336492,110136.6898300109,82968.92401290478,65189.025170051646,141935.98596170495,66819.93523933225,102690.32656858084,86993.36601343905,142614.97059859286,148709.73478415867,108062.5300699915,128720.87644373452
6367.436805242942,6315.465920346822,6340.53682343384,6276.0814273399355,6653.938249983255,6310.423974473628,9934.464669791125,11951.981102207546,17444.87329299991,9064.836681540304,31714.807717414325,26709.184707162967,26099.401448662393,37021.08544966608,21742.344812032195,44643.143010971056,64163.15661708979,52887.39518505767,51629.06506955098,60740.10780596626,60622.54577517203,60774.19224907852,101950.2560611492,96247.6354954636,59047.1617983034,79919.9479926185,125766.39010200175,154678.2996324878,172965.61030227822,169859.72236134583
