1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
-7.600282477192517,-12.335993573823572,-13.732145436533688,-14.529266315429242,-16.82964321003458,-16.065230558248896,-18.13923552771779,-19.181657093411733,-20.356197986347013,-20.93655211729237,-22.925437943319313,-26.002030185624378,-27.83915933548547,-28.07459120982224,-30.246074697727867,-30.078080767041413,-33.0797107093069,-34.49512481504054,-36.91308410257695,-37.89651256991126,-38.944142087687524,-39.60851869375142,-37.211799696897,-40.443479367556236,-35.70678173302233,-42.58820911018527,-43.89484880630666,-37.67088685467597,-49.512319051474364,-40.817905332044276
-7.625101398623271,-12.164670663825861,-13.344412476209904,-14.780641871327298,-15.305124751639665,-17.06509482600761,-17.881532692836615,-20.111503038832694,-19.397858514108787,-20.85406449899415,-21.83198557071539,-24.063452008762077,-25.072547240987547,-27.980197652653196,-30.319862960722386,-31.61035300268291,-32.46698571348875,-34.388473101625735,-35.98911210647814,-37.70216517479843,-35.127271405505454,-33.46603939954048,-41.10614468752591,-36.613218628910246,-39.63598840000673,-43.89199510847322,-45.91507497893373,-49.10828830563958,-35.277985434560094,-46.04573233651807
-7.816032503792369,-12.144935178607485,-13.022462622195443,-15.221879173418998,-16.113480990991263,-16.979369146264787,-18.029140471443647,-19.370901532468924,-20.045105449447956,-20.618227890090076,-20.979751065457286,-21.811806675327578,-27.179373711788433,-23.437569780342876,-28.96204642726297,-30.961836870186936,-34.497318205526994,-34.1798849218004,-37.34678061855897,-30.15363503066217,-33.04109197068327,-39.84065332709444,-42.51583844001751,-38.50911703572728,-36.54346553394308,-43.30545055865799,-45.905538849915544,-42.39212763084373,-48.364530708546575,-41.03699404472635
-7.642845121422522,-12.015862505733908,-13.347836761457195,-14.585657121643463,-14.845700564742284,-16.189589613997573,-18.07453144188618,-20.24543130784409,-19.577535765303196,-22.955666770430405,-22.894705571894622,-24.459892628919853,-24.316689723234216,-25.483745207344118,-25.71564028332397,-25.783852489876885,-30.913714044134895,-31.83373939407589,-35.879116925187134,-36.003249598194536,-33.37314575784219,-35.04803975130819,-40.30887871893838,-42.92882558782722,-45.15310341340729,-48.009424130895326,-40.08186115361323,-42.85511548952485,-35.68268641996197,-45.21228156570599
-7.635885007547164,-12.184063026192868,-13.70507171100603,-14.886325006988471,-15.09044788319993,-17.04971353928507,-18.205280291927206,-18.477131389373376,-20.10324084294522,-20.69784512117612,-22.978167957134854,-22.99480918508486,-25.528979377032748,-25.836197781846035,-27.11521541082287,-32.35595095409933,-31.64854958011939,-30.87999319996114,-25.637209711538066,-39.02520853699959,-40.63727893664511,-28.721778617360584,-39.376051933506815,-38.83408564744647,-37.18191429221626,-41.92941293638417,-46.50007258306926,-41.87111944453759,-50.06917092552603,-48.91743348228744
-7.649252342785177,-12.377614721599517,-13.276992189635491,-14.96491320785852,-15.709205425576327,-16.716787772254015,-17.671906018457488,-20.42370415518606,-22.027094330896766,-21.037952148949433,-25.04690773719635,-26.165704875880817,-25.632665713595795,-30.983578536903625,-24.539243732618875,-31.415609064936998,-28.95066997861304,-29.858900521961104,-38.651652118847906,-34.8447397077374,-33.95179007129998,-38.419705826188704,-37.05684886026531,-38.590293892866775,-38.924815023166495,-48.186486419260326,-33.70140507300451,-43.862186829138174,-44.13719300186243,-43.69329414533241
-7.762531231335973,-12.055437114999528,-13.110055856598821,-15.099208892998268,-16.07368067620122,-16.810486225613833,-18.06247875304263,-18.533899732668328,-21.347206731769738,-20.862652364603257,-26.165633459343514,-22.547026720374877,-22.779476585949535,-24.57154064074892,-32.29651058164211,-28.6421472018611,-30.82820260667582,-38.022919325621544,-43.79557976470753,-30.804780463062375,-35.34769217892854,-39.70367599905331,-35.25310612098713,-45.189455832988685,-45.875744866998986,-46.539200931804885,-40.850205685428776,-43.02287276346692,-45.09119431282765,-54.55271483424519
-7.621715864155068,-12.51615470371386,-13.096131419096999,-15.032896870948575,-15.037888457327684,-15.968182593645539,-17.686855957958915,-18.754201100385803,-19.491493165883416,-21.82897194744498,-24.310273370745648,-23.027720901267244,-24.697938407759878,-27.937943180419897,-30.29450455133361,-27.89171102452964,-35.990275759304275,-33.02095233420448,-29.114359934033875,-35.04139882877717,-37.5096385462898,-37.29701463293984,-39.584317772884646,-39.80025025915061,-46.66211112643499,-43.11464390300138,-46.076785623410416,-46.304621344015565,-42.74483873862594,-44.318598166110945
-7.773592664460234,-12.064336510905914,-13.828597951382848,-14.18400857664929,-15.7914568513174,-16.692078433018374,-18.798227197698335,-19.785298719751285,-21.258533182379562,-21.829353640601344,-23.078309654848276,-22.411729778356545,-25.9763485369089,-27.081359953323787,-30.718986646397003,-27.62407412171685,-27.978725705644226,-32.905713745861796,-36.208104681680155,-43.07180122086373,-35.770014892695954,-41.72549006939762,-38.538492392801246,-38.24598120647515,-43.94362580618282,-44.5363096444391,-38.959280375541226,-38.68902949822195,-41.941421500852755,-44.17587461548048
-7.775230929744993,-12.035754383278215,-13.56719674329432,-14.41233854625017,-15.532182290399954,-16.54689449341258,-18.630025341317904,-18.489298349397192,-19.814818091108723,-22.673488441406064,-20.581438359232568,-25.767681133158906,-27.15348024720235,-26.61465861232212,-25.820589814762698,-33.519767621646594,-27.634877288063045,-28.49067579618589,-34.41808707785185,-36.63800017047946,-41.374080137624745,-39.61444746878192,-42.68486222227147,-44.56034056738653,-40.540079272084895,-41.89523453557511,-46.13617395451928,-48.67907072306945,-51.64202403575311,-50.74283921294152
