1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
-77.45122625050318,-65.71975797997358,-63.28975252275458,-66.24743399740787,-70.86103431990358,-78.6712196595624,-69.38150723293124,-75.1910331764723,-59.69484795254317,-81.14639801152582,-71.42656551379783,-71.43050068160287,-78.61980323463123,-65.31885523840978,-80.45135183683327,-77.2859664620124,-68.66051291483893,-77.06263639094165,-75.71696316740724,-69.38990831016561,-84.22745715479793,-88.95929184603126,-80.50472188800629,-88.00482427290922,-82.71617990415834,-82.0330805391671,-73.85185112723028,-71.9626241122746,-83.4132549976043,-97.16539008624075
-71.09629075184107,-70.79564021190419,-70.56675936102826,-75.90484943639167,-63.892378635294314,-71.72258791987488,-83.22929355347654,-73.20196782557693,-72.20005577805274,-74.02589193385306,-76.98373697030353,-73.26336715772804,-84.15966768804572,-71.1910101588342,-74.11316464274388,-75.14282924596341,-79.3307193905538,-74.2664507040755,-77.30526640519126,-82.49129847712015,-75.40862103320225,-75.17993455613816,-78.91407334993461,-80.49894344956418,-75.39093225600485,-74.54391901260554,-70.69264524844588,-82.71690650806346,-75.61338886454594,-80.50412034692303
-76.77107596102736,-76.54649426182849,-68.81273491757847,-71.91552778180521,-72.28007050156485,-73.16334286907994,-76.71625765042407,-77.54380456607001,-68.40925385550527,-76.22015094550716,-70.66243487035119,-76.71546414322486,-75.65455733088321,-75.66152849680594,-70.02967890831275,-78.67124816329303,-70.97217345568713,-88.70441070388233,-79.24707143771694,-73.31397236239788,-79.1290975097551,-85.82140314117676,-72.41794661312882,-82.00749666641293,-91.78347228554311,-83.55055190466385,-92.48856197867538,-77.67283549989189,-62.81145578771027,-84.49628718017759
-73.37589105919082,-66.59724792713055,-75.98441100782345,-73.43877544023152,-64.12838030992906,-61.79369536198603,-73.82641473431607,-66.35433757348062,-75.165706813467,-78.85409499894962,-73.9022402510946,-67.36112705727083,-84.11010246369388,-73.70619621380465,-67.53567276379795,-81.19801070284402,-72.25354190637468,-88.20570961683181,-81.33403458346031,-72.41607638302465,-68.91759886237402,-83.66027335501937,-80.3742903931396,-79.576485283973,-78.33218437235148,-88.6031056480801,-74.75406113036472,-90.14963784080437,-95.0046390965316,-79.09803577033026
-69.46832123967052,-67.0353020094479,-77.49742613714541,-73.53890292109956,-71.1898020308293,-67.94588968427341,-71.6453981139149,-73.72066049322916,-82.1863718840932,-79.59764361514917,-80.0831541444854,-81.55605343687472,-82.12126467321805,-77.68470941177284,-72.48266536548753,-76.97209339362111,-85.07015809290216,-78.63264004264435,-84.09764998412476,-94.75418722795266,-74.11052323921542,-84.6792455801207,-84.7798904992072,-87.40956819254662,-80.92501255631933,-86.26555205530823,-82.78757655292452,-87.05051814487912,-69.34719716605487,-76.84357964932308
-78.86490253258283,-68.9846579444472,-73.06546114647692,-66.90767431321873,-77.00654887348445,-69.84493173539455,-74.83068032616526,-78.47666684513143,-69.89376360175716,-75.69196791694611,-82.12994581591349,-81.47970944002721,-81.09097320222341,-69.5279744073797,-87.50142352576698,-75.78526197284944,-72.44244634403881,-80.28288316867064,-86.63468222197628,-84.07993884121284,-71.68079283740106,-80.9144996020985,-82.75622683206115,-88.77277311510994,-85.89697464627089,-70.86070613731107,-78.73913090891715,-88.18875883419935,-80.87446448895632,-70.95497053162629
-73.55318413430967,-74.23525915848293,-75.358922770549,-68.73085753802874,-74.20076815081069,-77.60975968240105,-80.02023882763757,-74.31638267442789,-66.07099481330506,-81.38305731243108,-85.08520780084086,-84.18679951315323,-84.98191260324039,-71.89103791503969,-72.74294004012958,-75.26520696943632,-80.11703827606622,-79.26514726528715,-80.40714070903108,-76.46021055932349,-87.70808445891223,-74.20343555769976,-83.01729147876966,-87.95074631027796,-77.42679954723147,-86.37425328457094,-74.01739613465158,-77.89055176849583,-70.99845296171762,-84.8907954804265
-64.99583755149574,-76.22840634048487,-66.71295164240779,-76.27298654825395,-70.99029477682339,-71.15193736852771,-74.95896579126318,-69.52203259225054,-64.25150005885223,-73.53975212581224,-77.22024549795411,-70.07250455454712,-77.57075816669709,-80.93021962646999,-77.61838003371713,-75.3866334158172,-79.44555332209994,-78.84245554848683,-72.18518756441078,-88.24402399987785,-84.2149971661907,-73.72092940051664,-79.50005142234546,-89.57281791014562,-81.56179458477878,-77.11595263439588,-82.32988065732773,-89.4715880170285,-71.62890735876823,-82.15252210742894
-80.90461396097123,-70.4471259452243,-69.75244897108368,-69.65493380725921,-73.10749381756112,-75.13644586068699,-78.34996295995495,-66.98728684315799,-77.12177729697487,-72.4780560344569,-55.76184689298525,-78.21353762119435,-68.41599640799696,-76.73654302411126,-68.19171690487036,-80.11146644209387,-78.63416369238604,-82.5173142241678,-75.85459568456365,-74.41639892799027,-80.3140241075185,-83.25771747284496,-78.31608799672202,-75.07301730957941,-85.62410459170172,-79.77500150826408,-88.68838933178198,-90.84694870701186,-76.84852496247562,-89.19659754347263
-80.3093684262892,-66.63204005758682,-72.58677487727725,-78.19294565209387,-68.34730709051519,-73.71624657829909,-61.854912286853256,-54.289647457091085,-71.9219598166832,-80.29537687550585,-78.29584085346997,-78.71074672403942,-72.98208487887642,-67.23828892609097,-66.58037447798479,-76.67620436053456,-72.43668527985679,-81.02989809979533,-78.42608963329982,-78.26494307688932,-84.55348548952169,-77.65894048991554,-78.94251916520047,-82.45182696851454,-81.35875342642237,-77.8376807079431,-84.61949309859278,-84.6964170597285,-77.20144196395512,-85.5264430205506
